id,position,country,jurisdiction,deputy,list,start,end,before,after,enwiki
Q5589688,Governor of Nebraska,Q30,Q1553,Q1853536,Q878585,1867-02-21,,,,Governor of Nebraska
Q20801651,Governor of Nevada,Q30,Q1227,Q16191529,Q878598,1864-12-05,,,,
Q5589687,Governor of New Hampshire,Q30,Q759,,Q878617,1776-06-15,,,,Governor of New Hampshire
Q3112728,Governor of New Jersey,Q30,Q1408,Q6544426,Q886931,1776-08-31,,Q47516336,,Governor of New Jersey
Q17089908,Governor of New Mexico,Q30,Q1522,Q238994,Q367079,1912-01-14,,,,Governor of New Mexico
Q2347975,Governor of New York,Q30,Q1384,Q6544428,Q845547,1777-07-30,,Q28311491,,Governor of New York
Q16202700,Governor of North Carolina,Q30,Q1454,Q1538949,Q878647,1776-11-12,,,,Governor of North Carolina
Q3773741,Governor of North Dakota,Q30,Q1207,Q17059070,Q888375,1889-11-20,,,,Governor of North Dakota
Q17989863,Governor of Ohio,Q30,Q1397,Q1660669,Q878581,1803-03-03,,,,
Q2550683,Governor of Oklahoma,Q30,Q1649,Q1853541,Q887344,1907-11-16,,,,Governor of Oklahoma
Q16149111,Governor of Oregon,Q30,Q824,,Q887224,1859-03-03,,,,Governor of Oregon
Q20801659,Governor of Pennsylvania,Q30,Q1400,Q1402980,Q879318,1790-12-21,,,,
Q456951,Governor of Puerto Rico,Q30,Q1183,Q6123144,Q16197464,1508,,,,Governor of Puerto Rico
Q20765611,Governor of Rhode Island,Q30,Q1387,,Q878609,1775-11-07,,,,Governor of Rhode Island
Q3773752,Governor of South Carolina,Q30,Q1456,Q28020371,Q879269,1776-03-26,,,,Governor of South Carolina
Q2626318,Governor of South Dakota,Q30,Q1211,Q1853549,Q878640,1889-03-22,,,,Governor of South Dakota
Q5589724,Governor of Tennessee,Q30,Q1509,Q6544436,Q878326,1796-03-30,,,,Governor of Tennessee
Q5589725,Governor of Texas,Q30,Q1439,Q639115,Q878323,1846-02-19,,,,Governor of Texas
Q20551567,Governor of the United States Virgin Islands,Q30,Q11703,Q6544443,Q888236,1969-07-01,,,,
Q887220,Governor of Utah,Q30,Q829,Q1853553,Q15718082,1896-01-06,,,,
Q3773745,Governor of Vermont,Q30,Q16551,Q28132187,Q886950,1790-10-20,,,,Governor of Vermont
Q878942,Governor of Virginia,Q30,Q1370,Q931202,Q887234,1776-07-05,,,,Governor of Virginia
Q19647220,Governor of Washington,Q30,Q1223,Q1853559,Q878264,1889-11-11,,,,
Q20801652,Governor of West Virginia,Q30,Q1371,,Q878590,1863-06-20,,,,
Q3112727,Governor of Wisconsin,Q30,Q1537,Q6544440,Q886959,1848-06-07,,,,Governor of Wisconsin
Q20801647,Governor of Wyoming,Q30,Q1214,,Q887205,1890-10-11,,,,
